	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
ENSG00000204913	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000229018	30	4	5	13	5	0	22	11	11	2	21	15	1	12	11	5	6	8	10	20	29	12	17	7	21	3	9	28	15	25	1	2	4	5	8	2	6	17	14	8	4	6	19
ENSG00000207781	0	0	0	1	2	4	5	1	3	2	2	3	0	1	1	0	0	1	3	1	1	3	0	0	3	1	0	3	8	4	1	1	2	0	5	1	0	1	3	0	0	0	0
ENSG00000283249	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000233579	3	0	1	1	0	0	5	1	0	1	2	6	0	3	2	1	0	2	0	5	1	3	1	2	5	1	0	0	2	1	1	1	3	2	5	0	1	3	1	2	0	2	3
ENSG00000227597	1	0	0	2	0	1	1	2	1	1	0	1	0	0	0	3	0	0	2	4	1	0	1	3	8	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0
ENSG00000241539	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253099	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000254342	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000230661	5	0	0	4	1	1	0	1	0	0	0	1	0	0	1	1	0	1	0	3	0	0	0	0	8	1	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	1
ENSG00000262495	0	0	1	5	5	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	2	1	0	3	1	1	0	4	6	2	2	1	0	1	3	0	0	3	1	1	2	4	1
ENSG00000066135	551	113	145	310	177	112	674	162	165	98	245	149	67	362	432	231	165	393	149	440	400	394	196	252	568	94	143	411	622	494	204	78	202	129	310	122	167	257	336	294	209	193	218
ENSG00000285581	29	2	13	35	21	11	62	38	23	14	40	23	11	56	28	12	9	14	14	41	48	39	11	52	62	17	13	38	49	71	17	12	14	23	52	15	16	27	72	43	9	20	32
ENSG00000251045	2	2	0	3	6	0	0	2	0	0	2	1	2	0	0	2	2	5	1	7	0	0	2	0	3	5	0	1	0	3	0	0	1	2	0	0	0	0	2	2	0	2	0
ENSG00000241213	6	1	0	4	2	2	0	2	1	1	0	1	0	0	0	0	1	6	7	9	1	2	1	1	4	5	3	0	0	2	2	1	0	1	1	2	1	3	1	1	0	2	0
ENSG00000152078	42	68	87	140	286	48	220	178	88	34	40	93	55	140	34	283	69	91	272	2086	405	376	42	172	406	263	47	24	159	132	53	39	62	44	157	44	38	86	58	33	90	100	242
ENSG00000288614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283631	0	1	0	2	1	0	2	0	1	0	0	0	0	0	0	0	1	2	1	3	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0	1	0	0	3	0	2	0
ENSG00000151718	97	44	64	83	75	52	316	88	32	35	76	89	26	64	54	39	45	65	33	142	33	273	63	108	259	43	36	67	156	121	56	25	43	89	95	33	18	62	67	79	68	55	167
ENSG00000229372	0	0	1	3	3	1	1	1	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	1	3	0	1	5	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0
ENSG00000186594	200	84	83	117	143	60	276	56	80	43	66	73	43	112	164	85	76	217	56	295	119	211	100	185	253	65	70	96	188	157	69	28	46	45	62	33	23	95	65	72	70	92	133
ENSG00000163331	1	1	0	3	2	0	1	1	0	0	0	1	1	0	0	1	3	2	0	8	3	0	0	0	10	0	3	0	0	2	2	0	0	3	0	0	1	1	2	0	1	1	0
ENSG00000288520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251517	30	0	9	5	20	9	7	13	5	7	2	11	4	35	7	5	4	4	25	12	10	12	3	8	0	3	8	3	22	28	8	2	0	11	25	3	2	0	58	4	6	4	4
ENSG00000204188	5	0	0	2	1	1	1	1	0	0	1	1	0	3	0	1	1	5	3	6	2	3	1	0	5	0	1	2	0	6	1	0	0	2	6	0	3	1	2	1	0	0	0
ENSG00000277529	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000243187	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	5	1	3	2	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	1	0
ENSG00000069849	1027	268	478	420	322	226	1731	276	352	177	385	289	160	409	836	220	386	1081	163	528	649	1057	403	578	1357	121	203	596	942	909	357	106	215	163	303	148	149	346	403	256	616	371	756
ENSG00000241743	314	101	85	562	526	198	500	335	229	157	169	488	25	62	244	207	151	479	340	578	232	498	96	91	510	571	221	172	389	673	138	56	135	227	447	75	159	148	314	180	24	393	219
ENSG00000228663	7	2	1	8	8	6	10	10	3	2	4	10	2	5	5	6	1	4	1	7	9	11	2	8	11	2	1	9	6	13	6	0	5	2	16	1	5	7	2	6	2	3	7
ENSG00000174403	1	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	1	9	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000253240	1	0	0	1	0	1	0	4	1	0	1	0	1	0	2	2	0	1	0	3	0	3	0	0	2	0	0	1	2	0	0	0	0	1	1	0	1	0	1	0	0	0	0
ENSG00000207867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188755	2	2	0	0	10	0	0	0	0	2	1	1	0	0	0	0	0	2	0	1	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
ENSG00000141569	58	18	12	23	26	16	51	22	31	11	40	27	12	25	38	27	29	52	16	25	53	80	32	37	63	6	16	55	84	97	18	4	26	14	30	8	24	12	23	24	26	29	30
ENSG00000135476	41	9	10	17	14	7	66	9	21	8	14	14	1	6	34	28	15	43	5	26	47	8	7	14	30	15	4	58	20	22	9	4	15	6	9	3	2	7	29	10	0	24	4
ENSG00000198380	1058	201	411	809	568	565	2726	580	986	265	659	480	158	617	1135	338	461	1510	359	541	824	1220	334	612	875	204	251	594	1372	1067	487	169	442	270	500	273	304	421	569	438	267	574	678
ENSG00000206800	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152904	178	82	87	158	84	54	216	59	75	57	101	75	27	218	144	117	43	158	146	138	175	200	105	132	198	39	47	176	320	155	81	19	53	42	149	35	85	116	132	55	122	83	189
ENSG00000011143	101	29	10	62	38	15	124	20	82	19	24	31	9	27	102	42	36	116	39	82	98	76	44	32	140	25	23	88	106	90	39	9	45	15	59	12	30	30	47	28	37	53	66
ENSG00000115762	2244	712	975	1331	958	609	2091	936	770	407	991	963	409	1848	1400	915	1144	1541	1031	1992	1400	2359	1132	1388	2710	502	661	1188	2412	2318	1044	339	472	560	1138	475	387	928	1647	785	1184	798	1586
ENSG00000164035	12	7	0	21	15	2	3	7	3	5	1	8	0	0	4	10	11	22	21	35	7	1	5	4	30	15	4	2	0	15	9	0	3	5	11	0	5	5	7	5	1	10	4
ENSG00000241246	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0	0	1	0	0	0
ENSG00000199516	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255291	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	4	0	0	1	0	3	0	0	1	0	0	0	1	0
ENSG00000258562	0	1	0	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000248205	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129595	70	37	43	109	188	23	97	54	49	28	97	74	5	85	52	53	28	88	55	140	79	113	21	34	235	31	27	39	163	97	69	13	43	43	90	17	34	44	56	35	84	51	91
ENSG00000286899	7	2	0	6	5	2	0	2	0	1	0	5	0	0	2	3	0	5	4	3	1	1	4	0	3	3	3	0	0	8	0	0	1	1	6	1	0	0	1	2	0	0	0
ENSG00000225127	8	1	2	0	6	2	2	0	5	0	0	2	0	5	0	4	6	7	2	5	5	6	2	3	12	7	1	1	10	9	2	0	5	0	3	1	2	3	6	1	1	2	1
ENSG00000168918	1032	272	785	1816	804	375	2315	688	746	304	1049	898	327	2057	867	1295	468	917	715	1827	1210	1842	441	1599	1661	416	471	1797	2365	1818	595	358	742	624	1748	512	571	1476	1506	1646	525	699	1136
ENSG00000286830	11	6	16	18	8	6	26	7	5	6	8	16	1	0	1	14	7	12	10	14	5	14	6	5	14	9	2	5	11	7	5	0	7	13	7	3	11	17	7	3	6	6	11
ENSG00000254409	9	4	3	17	8	6	24	4	7	1	5	9	5	5	12	4	3	8	5	26	6	13	3	8	18	4	6	7	14	12	3	1	12	6	14	0	9	11	2	5	3	3	8
ENSG00000125355	3	5	1	9	12	3	1	15	0	1	3	7	4	13	5	4	4	5	5	11	2	11	0	4	20	7	6	3	1	8	4	1	0	5	9	1	0	2	28	5	0	5	2
ENSG00000253141	2	1	1	6	5	1	1	4	0	2	1	1	0	0	0	4	2	1	2	5	1	3	1	0	7	1	1	0	0	6	4	0	1	0	1	2	2	4	2	3	0	1	0
ENSG00000247199	258	71	136	315	253	162	422	151	210	71	97	268	88	233	360	95	112	108	473	205	209	268	160	284	299	128	86	156	391	190	82	55	45	188	683	83	76	176	466	116	66	181	276
ENSG00000202189	3	0	2	1	2	0	9	2	2	0	3	3	0	1	5	0	0	4	0	0	2	4	1	1	3	1	0	2	6	2	5	0	0	0	2	1	0	1	2	1	0	2	6
ENSG00000248636	3	0	0	4	4	3	1	2	0	1	2	5	0	0	3	1	2	6	0	4	4	0	1	7	9	2	1	3	0	7	1	0	5	1	1	0	2	1	1	2	1	3	2
ENSG00000136098	60	60	26	78	50	22	97	35	35	12	44	49	5	26	108	41	32	100	32	109	67	102	49	42	127	20	22	104	130	58	43	12	52	19	58	20	22	30	46	30	32	30	66
ENSG00000257043	2	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	2	1	0	1	0	1	0	0	1	0	0	1	0	2	1	0	0	0	3	0	0	0	0	0	0	1	1
ENSG00000238062	6	2	0	11	2	0	1	1	3	2	3	2	0	0	0	1	3	4	1	5	6	1	0	3	19	4	0	4	4	6	1	0	0	0	1	0	4	1	0	0	0	3	0
ENSG00000180305	2	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	2	0	1	0	1	0	0	6	2	0	0	0	2	2	0	0	0	0	0	0	1	1	1	0	0	0
ENSG00000260229	3	2	0	1	3	0	4	3	0	0	0	2	2	4	0	2	1	2	2	5	0	1	3	3	4	0	1	0	3	2	2	0	1	0	3	2	1	2	1	2	1	0	0
ENSG00000240403	13	2	30	12	12	2	8	7	12	6	42	7	3	2	18	35	4	95	5	8	102	11	5	3	18	6	7	7	24	20	10	0	4	1	4	3	5	2	6	10	5	11	6
ENSG00000258693	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0
